index,Origem,Destino,Num_viagens,Tempo de viagem (min),Número de nós,Percurso entre nós,Tempo ponderado sem chuva (min)
799,1095092347,129958225,1277.16,12.37,49,"[1095092347, 662491818, 662464003, 662491893, 3901606601, 155383726, 1984335386, 1984335385, 1984335383, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1984335341, 663895614, 5339948881, 438679953, 2097074400, 438679917, 6925740692, 2462089591, 438679898, 2376451515, 1876029058, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 2357332876, 173964808, 4285960839, 173888107, 129958225]",15802.87
800,1095092347,8773249082,237.66,15.19,64,"[1095092347, 662491818, 662464003, 662491893, 3901606601, 155383726, 1984335386, 1984335385, 1984335383, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1984335341, 663895614, 5339948881, 438679953, 2097074400, 438679917, 6925740692, 2462089591, 438679898, 2376451515, 1876029058, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 173965001, 173889245, 173963334, 173963331, 173889242, 2061326901, 173942551, 7949876303, 180588150, 130112045, 2108104636, 180588077, 8790492631, 8790492630, 8790492618, 8790492617, 8790482695, 8790482698, 4489631712, 8773249082]",3610.77
801,1095092347,8660065212,591.06,10.58,57,"[1095092347, 662491818, 662464003, 662491893, 3901606601, 155383726, 1984335386, 1984335385, 1984335383, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1876046748, 663470977, 663470916, 663470886, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 1080024882, 1080024826, 6924796206, 934867545, 1079949677, 2430693042, 1080882067, 1079949685, 356234106, 663895205, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 8660065216, 8660065212]",6255.16
802,1095092347,138100960,588.98,7.87,40,"[1095092347, 662491818, 663301540, 663301522, 6173282154, 663301475, 663301466, 663301465, 663301460, 2445726712, 6173282165, 1096517165, 663049663, 6172836597, 663895350, 4934171201, 4934171202, 1069859162, 663049632, 1081500526, 1081500687, 1081500540, 1081500570, 6924894972, 1081500505, 663049628, 934867585, 663049611, 2430665344, 3243677272, 663049603, 8766092137, 6925025746, 340185227, 8765998123, 4936350295, 1079204507, 1079202483, 138098347, 138100960]",4636.16
803,1095092347,2524219470,343.05,4.41,23,"[1095092347, 662491818, 662464003, 662491893, 3901606601, 155383726, 1984335386, 1984335385, 1984335383, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1876046748, 663470977, 663470916, 663470886, 663895348, 2524219470]",1512.90
804,1095092347,8493071757,1227.68,5.58,22,"[1095092347, 662491818, 662464003, 662491893, 3901606601, 155383726, 1984335386, 1984335385, 1984335383, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1984335341, 663895614, 663895615, 438680003, 8493071757]",6849.66
805,1095092347,155371196,124.10,9.49,41,"[1095092347, 662491818, 662464003, 662491893, 3901606601, 155383726, 1984335386, 1984335385, 1984335383, 7279780547, 4301106099, 4301106098, 6901407765, 6901407768, 155386500, 1984335344, 155386505, 155389017, 155389418, 155371152, 155390032, 155371153, 8769769923, 155391564, 1984335316, 155371158, 2477129866, 155393389, 9464501430, 155371168, 2477132062, 1984335298, 155371178, 8812225714, 2477132028, 2363551370, 2363551374, 2477148521, 155403115, 2477131996, 155371196]",1177.61
806,1095092347,1664086406,46.27,6.59,27,"[1095092347, 662491818, 662464003, 662491893, 3901606601, 155383726, 1984335386, 1984335385, 663281905, 2477112210, 2477118814, 155380555, 1984335366, 155380556, 11590501696, 11590501697, 662492040, 4303180315, 4303180319, 4303180322, 4303188702, 2488956955, 1836954283, 10773849476, 10773849472, 1664079316, 1664086406]",304.90
807,1095092347,1836918522,625.13,17.32,56,"[1095092347, 662491818, 662464003, 1607591273, 1984335414, 1984335413, 1984335412, 663049889, 1607880387, 1607880401, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 5077525917, 1659407884, 1659407897, 1836781417, 2432135954, 1836781416, 1836781431, 2644519641, 1607877075, 7786625086, 1607871323, 1665807353, 7867146912, 7867146913, 7884163021, 7884163022, 8761544526, 1665807300, 2200584967, 1836917591, 2235020484, 2298155886, 1836917636, 1836917784, 2235020481, 2298155961, 2298155976, 2298155979, 2200584978, 1836918541, 1836918522]",10824.24
808,1095092347,1836769548,484.25,9.94,33,"[1095092347, 662491818, 662464003, 1607591273, 1984335414, 1984335413, 1984335412, 663049889, 1607880387, 1607880401, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 155374970, 8731878404, 1645957420, 9892321104, 8789399939, 1664522702, 5077525917, 4576399290, 4576399291, 4576399293, 4576399302, 4576399305, 4576399313, 1836769548]",4811.74
809,1095092347,1659408811,484.42,7.14,22,"[1095092347, 662491818, 662464003, 1607591273, 1984335414, 1984335418, 1984335505, 7285500808, 6355602146, 3664929917, 155372411, 2489403104, 155372412, 155372414, 155372416, 296191386, 7285378711, 2356384682, 296191403, 7285378710, 1659408410, 1659408811]",3460.74
810,1095092347,4560347947,343.05,12.19,41,"[1095092347, 662491818, 663301540, 663301522, 6173282154, 663301475, 663301466, 663301465, 663301460, 2445726712, 6173282165, 1096517165, 663049663, 6172836597, 663895350, 4934171201, 4934171202, 1069859162, 663049632, 1081500526, 1081500687, 1081500540, 1081500570, 6924894972, 1081500505, 663049628, 4981053526, 340185235, 923645194, 667546014, 667546005, 1041650778, 335966083, 356234136, 3357170291, 340183013, 1265860708, 1041041198, 252018929, 252018930, 4560347947]",4180.61
811,1095092347,1049895346,679.04,7.43,44,"[1095092347, 662491818, 663301540, 663301522, 6173282154, 663301475, 663301466, 663301465, 663301460, 663301461, 663281378, 663281370, 663863625, 1107116630, 1107116680, 1096518567, 7285656624, 1107116574, 1071641620, 1069859261, 8773980463, 7284911394, 1040334969, 1040334971, 5566425161, 5566425162, 3592564733, 1276603896, 8754106206, 571513910, 1040007457, 571513911, 7725214964, 7725214959, 2312110871, 1040000444, 6896504864, 7320171492, 6896504858, 6896504857, 6896504848, 7950064570, 1049895328, 1049895346]",5046.27
812,1095092347,1095938141,103.82,5.64,34,"[1095092347, 662491818, 663301540, 663301522, 6173282154, 663301475, 663301466, 663301465, 663301460, 663301461, 663281378, 663281370, 663863625, 1107116630, 1107116680, 1096518567, 7285656624, 1107116574, 1071641620, 1069859261, 8773980463, 7284911394, 1040334969, 1040334971, 3664936417, 1040334937, 3441720196, 1071620146, 1036648417, 571513852, 8754143613, 2450639696, 1095786068, 1095938141]",585.42
813,1095092347,1071641620,6792.19,2.37,19,"[1095092347, 662491818, 663301540, 663301522, 6173282154, 663301475, 663301466, 663301465, 663301460, 663301461, 663281378, 663281370, 663863625, 1107116630, 1107116680, 1096518567, 7285656624, 1107116574, 1071641620]",16123.50
814,1095092347,6358057222,2517.43,3.30,8,"[1095092347, 662491818, 662464003, 1607591273, 1984335414, 1984335418, 1984335505, 6358057222]",8315.00
815,1095092347,1645957962,343.05,6.47,25,"[1095092347, 662491818, 662464003, 1607591273, 1984335414, 1984335418, 1984335505, 7285500808, 6355602146, 3664929917, 155372411, 2489403104, 155372412, 155372414, 155372416, 296191386, 7285378711, 2356384682, 296191403, 7285378707, 296948242, 296948233, 1645958516, 1645957987, 1645957962]",2220.33
816,155371115,129958225,327.30,12.67,41,"[155371115, 155378358, 155371128, 1984335366, 1984335364, 2530181208, 155386505, 155389017, 155389020, 1984335341, 663895614, 5339948881, 438679953, 2097074400, 438679917, 6925740692, 2462089591, 438679898, 2376451515, 1876029058, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 2357332876, 173964808, 4285960839, 173888107, 129958225]",4146.15
817,155371115,130009969,327.30,15.04,47,"[155371115, 155378358, 155371128, 1984335366, 1984335364, 2530181208, 155386505, 155389017, 155389020, 1984335341, 663895614, 5339948881, 438679953, 2097074400, 438679917, 6925740692, 2462089591, 438679898, 2376451515, 1876029058, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 173965001, 173889245, 173963334, 129960040, 173890845, 129959150, 2385915999, 6733297794, 135611215, 130009968, 130009969]",4921.01
818,155371115,5334219098,158.05,16.17,49,"[155371115, 155378358, 155371128, 1984335366, 1984335364, 2530181208, 155386505, 155389017, 155389418, 155371152, 155390032, 155371153, 8769769923, 155391564, 1984335316, 155371158, 2477129866, 155393389, 9464501430, 155371168, 2477132062, 1984335298, 155371178, 8812225714, 2477132028, 2363551370, 2363551374, 2477148521, 155403115, 2477131996, 155371196, 135581501, 2368045749, 135577725, 7292425423, 135572752, 2413843448, 1706349959, 138115182, 138116629, 10599212582, 1706349090, 1706413866, 1625722471, 6755956231, 6755956234, 2066421041, 2066421039, 5334219098]",2555.53
819,155371115,1677283353,273.71,13.78,52,"[155371115, 155378358, 155371128, 155380556, 11590501696, 11590501697, 662492040, 4303180315, 4303180319, 4303180322, 4303188702, 2488956955, 1836954283, 2488956971, 1679755091, 1679755063, 1679755049, 8773831059, 1678846291, 1679544144, 1679544137, 173920550, 2893869025, 2893869021, 2893869024, 2880986587, 2880986593, 2880989850, 2880985562, 2888327028, 2880996691, 2881008772, 2880999107, 2880986564, 1676059699, 5768623836, 2880982077, 2036988637, 1676059006, 274043722, 1676058993, 1676058982, 8769278861, 1676981944, 1676202377, 4900110794, 1676202342, 1677247775, 5345831151, 7284644831, 1677246024, 1677283353]",3770.49
820,155371115,1422532772,75.45,12.11,43,"[155371115, 155378358, 155371128, 155380556, 11590501696, 11590501697, 2488905629, 2488905739, 4386517416, 4762894928, 662492140, 2522776966, 1678845897, 5889785329, 1678841389, 1679516705, 155340246, 1678946459, 155340245, 155344952, 155340243, 155344251, 155338877, 7280387043, 8769509302, 155341639, 1679709452, 1679709448, 2323729196, 1679709445, 1679709443, 1679709437, 1665574178, 2906629304, 3209630375, 2906627699, 3196418864, 3196418867, 3196418869, 2179749679, 736984953, 5446740945, 1422532772]",913.53
821,155371115,1660722712,677.85,18.32,72,"[155371115, 155378358, 155371128, 155380556, 11590501696, 11590501697, 2488905629, 2488905739, 4386517416, 4762894928, 662492140, 2522776966, 1678845897, 5889785329, 1678841389, 1679516705, 155340246, 1678946459, 155340245, 155344952, 155340243, 155344251, 155338877, 7280387043, 8769509302, 155341639, 7309063645, 7288858489, 1663006953, 4102552474, 737621108, 3781746457, 4315809995, 739470020, 3781746458, 739470027, 3781738188, 6981923160, 6981923170, 6981923167, 739470034, 6981923178, 6981989085, 739470057, 1665888322, 7937694192, 1660726271, 1660726281, 5863635093, 1665888359, 2200584790, 1665888316, 3675517359, 1665897213, 3675517335, 1665906624, 2367927772, 7987256256, 2495245373, 1665906636, 1665906701, 4282011888, 2302195153, 1665906474, 2474770591, 1665906554, 4153892602, 3906411216, 7936524003, 11336458518, 7934151862, 1660722712]",12416.12
822,155371115,8660065212,813.86,11.21,58,"[155371115, 155378358, 155371128, 1984335366, 1984335364, 1984335373, 155382297, 3780609416, 7279800204, 155381241, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1876046748, 663470977, 663470916, 663470886, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 1080024882, 1080024826, 6924796206, 934867545, 1079949677, 2430693042, 1080882067, 1079949685, 356234106, 663895205, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 8770430628, 138089210, 667546181, 8660065216, 8660065212]",9120.76
823,155371115,138100960,180.26,8.78,39,"[155371115, 155378358, 155371128, 1984335366, 1984335364, 1984335373, 155382297, 3780609416, 7279800204, 155381241, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1876046748, 663470977, 663470916, 663470886, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 1080024882, 1080024826, 6924796206, 934867545, 1079949677, 2430693042, 1080882067, 1079949685, 356234106, 663895205, 138100968, 138100960]",1583.00
824,155371115,1664115915,216.53,7.58,27,"[155371115, 155378358, 155371128, 155380556, 11590501696, 11590501697, 662492040, 4303180315, 4303180319, 4303180322, 4303188702, 2488956955, 1836954283, 10773849476, 1664079402, 4996960553, 1664079172, 7848300237, 8765420329, 2363607710, 1664109036, 8993303729, 2363607702, 8765068418, 3056104025, 3056110336, 1664115915]",1641.95
825,155371115,1664086406,327.30,6.50,17,"[155371115, 155378358, 155371128, 155380556, 11590501696, 11590501697, 662492040, 4303180315, 4303180319, 4303180322, 4303188702, 2488956955, 1836954283, 10773849476, 10773849472, 1664079316, 1664086406]",2128.38
826,155371115,2488906786,294.31,5.25,12,"[155371115, 155378358, 155371128, 155380556, 11590501696, 11590501697, 2488905629, 2488905739, 4386517416, 4762894928, 662492140, 2488906786]",1543.92
827,155371115,1679523477,75.45,8.06,19,"[155371115, 155378358, 155371128, 155380556, 11590501696, 11590501697, 2488905629, 2488905739, 4386517416, 4762894928, 2351752349, 7934287448, 1679523356, 1679523470, 1679523661, 1679523624, 4820661834, 4820661844, 1679523477]",608.45
828,155371115,1607769053,327.30,1.67,5,"[155371115, 155378358, 155378360, 1607769057, 1607769053]",545.89
829,155371115,4560347947,240.31,14.12,50,"[155371115, 155378358, 155371128, 1984335366, 1984335364, 1984335373, 155382297, 3780609416, 7279800204, 155381241, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1876046748, 663470977, 663470916, 663470886, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 1080024882, 1080024798, 1080024784, 8766243393, 1081500570, 6924894972, 1081500505, 663049628, 4981053526, 340185235, 923645194, 667546014, 667546005, 1041650778, 335966083, 356234136, 3357170291, 340183013, 1265860708, 1041041198, 252018929, 252018930, 4560347947]",3392.17
830,155371115,1040335345,275.67,7.30,23,"[155371115, 155378358, 155378360, 1607880401, 1607880387, 663049889, 662714287, 662714288, 663049888, 1984335418, 1984335505, 6358057222, 3664929924, 296950363, 6097074666, 7284607179, 8777174089, 1271336935, 1269523327, 12013065740, 1256295212, 7279960384, 1040335345]",2011.49
831,155371115,6358057222,228.10,3.76,12,"[155371115, 155378358, 155378360, 1607880401, 1607880387, 663049889, 662714287, 662714288, 663049888, 1984335418, 1984335505, 6358057222]",856.84
832,155371115,1645957962,228.10,5.22,16,"[155371115, 155378358, 155378360, 1607769057, 1607769053, 10747639152, 8731878413, 8731883417, 8731878411, 155373523, 297500325, 1607796854, 1607796925, 1645958020, 1645957987, 1645957962]",1190.12
833,1645957962,129958225,549.08,17.08,61,"[1645957962, 1607796908, 1645958012, 7940962112, 8731878408, 155374970, 1645957428, 297500321, 1734763168, 8731878413, 8731883417, 155373854, 5252124591, 662464306, 663281833, 662714287, 663049889, 2530192756, 2530192754, 1984335385, 1984335383, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1984335341, 663895614, 5339948881, 438679953, 2097074400, 438679917, 6925740692, 2462089591, 438679898, 2376451515, 1876029058, 1876029063, 2376451510, 7950802718, 10671569919, 438679739, 438679847, 1266042840, 438679852, 2061326965, 1079950081, 173957290, 2407322403, 173889249, 173889247, 2061326939, 173888102, 2357332876, 173964808, 4285960839, 173888107, 129958225]",9379.13
834,1645957962,130009969,152.76,19.42,84,"[1645957962, 1607796908, 1645958012, 7940962112, 8731878408, 155374970, 1645957428, 297500321, 1734763168, 8731878413, 8731883417, 155373854, 5252124591, 662464306, 663281833, 662714287, 663049889, 2530192756, 2530192754, 1984335385, 1984335383, 7279780547, 4301106099, 4301106098, 6901407765, 1876046768, 9388234056, 1876046749, 1984335353, 1876046748, 663470977, 663470916, 663470886, 663895348, 2524219449, 1080024885, 1080024762, 667223954, 1080024882, 1080024826, 6924796206, 934867545, 1079949677, 2430693042, 1080882067, 1079949685, 356234106, 663895205, 138100968, 663895204, 2407436676, 1077894304, 2407436687, 2407436673, 2407436964, 2407436669, 2461787165, 663895200, 5339390529, 663895268, 2524219443, 2410477724, 663895261, 667546220, 667546221, 667546241, 138036422, 6958790718, 4570943157, 138048531, 4570943161, 8762607327, 8762607328, 8762601395, 138077687, 445166484, 130010002, 445166485, 138077695, 129959069, 4995000473, 135611215, 130009968, 130009969]",2966.68
