,Unnamed: 0,Data,Alagamento,Bairro,Tipo,Horário Inicial,Horário Final,Endereço,Sentido,Referência
174,174,2023-02-07,1,Pirituba/Jaraguá,Inativo Intransitável,16:31:00,19:57:00,VIA ANHANGUERA, CAPITAL/INTERIOR, PTE ATTILIO FONTANA - FINAL DA PONTE
175,175,2023-02-07,1,Sé,Inativo Intransitável,14:38:00,14:48:00,AV PRES CASTELO BRANCO, CASTELO B/A SENNA, PTE DAS BANDEIRAS SEN ROMEU TUMA
176,176,2023-02-07,1,Sé,Inativo Intransitável,14:43:00,14:47:00,R PRES BATISTA PEREIRA, UNICO, R PRES COSTA PINTO
177,177,2023-02-07,1,Sé,Inativo Intransitável,14:49:00,17:42:00,VD DO CHA, SANTANA/AEROPORTO, PQ ANHANGABAU
178,178,2023-02-07,1,Sé,Inativo Transitável,14:52:00,17:40:00,AV RIO BRANCO, AMBOS, R GAL OSORIO
179,179,2023-02-07,1,Sé,Inativo Intransitável,14:57:00,17:09:00,R TEIXEIRA LEITE, AMBOS, R S PAULO (LIBERDADE)
180,180,2023-02-07,1,Sé,Inativo Intransitável,15:19:00,17:07:00,R ROCHA, CENTRO/BAIRRO, R BARATA RIBEIRO
181,181,2023-02-07,1,Sé,Inativo Intransitável,15:29:00,20:07:00,VEL PRES JOAO GOULART, AMBOS, AV PACAEMBU
182,182,2023-02-07,1,Sé,Inativo Intransitável,16:10:00,16:55:00,R GLICERIO, CENTRO/BAIRRO, R S PAULO (LIBERDADE)
183,183,2023-02-07,1,Butantã,Inativo Intransitável,15:08:00,16:40:00,AV PROF FRANCISCO MORATO, BAIRRO/CENTRO, PC PAULA MOREIRA
184,184,2023-02-07,1,Butantã,Inativo Intransitável,15:15:00,17:11:00,AV PROF FRANCISCO MORATO, BAIRRO/CENTRO, AV PROF GIOIA MARTINS
185,185,2023-02-07,1,Butantã,Inativo Intransitável,15:30:00,17:20:00,AV CORIFEU DE AZEVEDO MARQUES, AMBOS, ALTURA DO N. 3067
186,186,2023-02-07,1,Butantã,Inativo Transitável,15:40:00,20:05:00,MARGINAL PINHEIROS CBINT, CASTELO/INTERLAGOS-LOCAL, AV ALCIDES SANGIRARDI
187,187,2023-02-07,1,Butantã,Inativo Intransitável,15:42:00,20:05:00,AV MAGALHAES DE CASTRO, CASTELO/INTERLAGOS, R PEDRO AVANCINE
188,188,2023-02-07,1,Lapa,Inativo Intransitável,15:26:00,19:20:00,AV POMPEIA, MARGINAL/POMPEIA, R PALESTRA ITALIA
189,189,2023-02-07,1,Lapa,Inativo Transitável,15:40:00,16:47:00,PC PASCOAL MARTINS, AMBOS, AV MARQ.DE SAO VICENTE
190,190,2023-02-07,1,Lapa,Inativo Transitável,15:46:00,17:28:00,AV DR GASTAO VIDIGAL, MARGINAL/PINHEIROS, AV MOFARREJ
191,191,2023-02-07,1,Lapa,Inativo Intransitável,15:57:00,20:48:00,AV ENG BILLINGS, CASTELO/INTERLAGOS, PTE CIDADE UNIVERSITARIA - PREFEITO WILLIAM SALEM
192,192,2023-02-07,1,Lapa,Inativo Intransitável,16:39:00,17:15:00,R OTHAO, UNICO, R HASSIB MOFARREJ
193,193,2023-02-07,1,Lapa,Inativo Intransitável,18:41:00,20:43:00,R ANTOINE BOURDELLE, CASTELO/INTERLAGOS, PC BR.DE TERESOPOLIS
194,194,2023-02-07,1,Lapa,Inativo Intransitável,19:12:00,22:36:00,R VLADIMIR HERZOG, NAO INFORMADO, R ADRIANO JOSE MARCHINI
195,195,2023-02-07,1,Lapa,Inativo Intransitável,19:22:00,20:20:00,:20AV ENG BILLINGS, CASTELO/INTERLAGOS, MARGINAL PINHEIROS CBINT
196,196,2023-02-07,1,Pinheiros,Inativo Transitável,15:12:00,17:23:00,R HENRIQUE SCHAUMANN, AMBOS, AV REBOUCAS
197,197,2023-02-07,1,Pinheiros,Inativo Transitável,15:24:00,17:19:00,R LUIS MURAT, UNICO, R HARMONIA (PINHEIROS)
198,198,2023-02-07,1,Pinheiros,Inativo Transitável,15:27:00,17:44:00,AV QUEIROZ FILHO, AMBOS, PC APECATU
199,199,2023-02-07,1,Pinheiros,Inativo Intransitável,15:27:00,17:30:00,R ARGENTINA, AMBOS, R BOLIVIA
200,200,2023-02-07,1,Pinheiros,Inativo Intransitável,15:31:00,16:56:00,R CANADA (JD PAULISTA), AMBOS, PC DAS GUIANAS
201,201,2023-02-07,1,Pinheiros,Inativo Intransitável,15:38:00,19:27:00,PC AMERICA, AMBOS, R ARGENTINA
202,202,2023-02-07,1,Pinheiros,Inativo Intransitável,15:44:00,15:46:00,R HARMONIA, AMBOS, R LUIS MURAT
203,203,2023-02-07,1,Pinheiros,Inativo Transitável,15:52:00,17:17:00,:17R ABEGOARIA, AMBOS, R JOAO MOURA
204,204,2023-02-07,1,Pinheiros,Inativo Transitável,16:01:00,16:34:00,AV NOVE DE JULHO, AMBOS, AV CIDADE JARDIM
205,205,2023-02-07,1,Itaquera,Inativo Transitável,13:40:00,17:00:00,AV NAGIB FARAH MALUF, BAIRRO/CENTRO, TERMINAL JOSÉ BONIFÁCIO
206,206,2023-02-07,1,Itaquera,Inativo Intransitável,13:42:00,17:00:00,R VIRGINIA FERNI, BAIRRO/CENTRO, R SEN. AMARAL FURLAN
207,207,2023-02-07,1,Itaquera,Inativo Intransitável,13:43:00,16:24:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
208,208,2023-02-07,1,Itaquera,Inativo Intransitável,13:43:00,17:00:00,R CACHOEIRA ITAGUASSAVA, UNICO, R COSME DOS SANTOS
209,209,2023-02-07,1,Itaquera,Inativo Transitável,13:45:00,17:00:00,R CASTELO DO PIAUI, BAIRRO/CENTRO, R TOMAZZO FERRARA
210,210,2023-02-07,1,Itaquera,Inativo Transitável,13:50:00,17:00:00,R PROF JOAO BASTISTA CONTI, AMBOS, R SABBADO D`ANGELO
211,211,2023-02-07,1,Itaquera,Inativo Intransitável,14:00:00,17:00:00,a 17:00R CUNHA PORÃ, UNICO, ALTURA DO N. 241
212,212,2023-02-07,1,Itaquera,Inativo Intransitável,14:07:00,16:42:00,R PDE VIEGAS DE MENEZES, CENTRO/BAIRRO, R ITAGIMIRIM
213,213,2023-02-07,1,Itaquera,Inativo Intransitável,14:30:00,17:00:00,AV ITAQUERA, AMBOS, ALTURA DO N. 8064
214,214,2023-02-07,1,Itaquera,Inativo Intransitável,14:30:00,15:00:00,AV OSWALDO VALLE CORDEIRO, AMBOS, R DAMIÃO HUDSON
215,215,2023-02-07,1,Itaquera,Inativo Transitável,15:39:00,17:00:00,AV JACU PESSEGO N TRABALHADORES, CENTRO/BAIRRO, R SAO TEODORO
216,216,2023-02-07,1,Mooca,Inativo Transitável,14:31:00,20:06:00,AC AO VD BRESSER, AMBOS, AC DIREITO AO VIADUTO BRESSER
217,217,2023-02-07,1,Mooca,Inativo Intransitável,14:43:00,17:53:00,R HIPODROMO, AMBOS, AV RANGEL PESTANA
218,218,2023-02-07,1,Mooca,Inativo Intransitável,15:06:00,16:53:00,AV ALCANTARA MACHADO, CENTRO/BAIRRO, VD GUADALAJARA-JOAO BEHISNELIAN
219,219,2023-02-07,1,Mooca,Inativo Intransitável,15:06:00,16:24:00,AV ALCANTARA MACHADO, CENTRO/BAIRRO, VD GUADALAJARA-JOAO BEHISNELIAN
220,220,2023-02-07,1,São Miguel Paulista,Inativo Transitável,13:32:00,15:04:00,AV JACU PESSEGO N TRABALHADORES, UNICO, R CACHOEIRA BONITA
221,221,2023-02-07,1,São Mateus,Inativo Transitável,19:34:00,19:47:00,AV JACU PESSEGO N TRABALHADORES, A SENNA/MAUA, AV RAGUEB CHOHFI
222,222,2023-02-07,1,Vila Prudente,Inativo Transitável,14:32:00,20:07:00,AV DO ESTADO, IPIRANGA/SANTANA, R S CAETANO (BOM RETIRO)
223,223,2023-02-07,1,Vila Prudente,Inativo Intransitável,15:28:00,20:07:00,AV PROF LUIZ IGNACIO ANHAIA MELLO, AMBOS, PC RUY ROXO
224,224,2023-02-07,1,Campo Limpo,Inativo Intransitável,18:26:00,22:03:00,R MARIA BLANCHARD, CENTRO/BAIRRO, AV COMEN SANT'ANNA
225,225,2023-02-07,1,M'Boi Mirim,Inativo Intransitável,15:51:00,17:23:00,ES DO CAMPO LIMPO, AMBOS, ES DOS MIRANDAS
226,226,2023-02-07,1,M'Boi Mirim,Inativo Intransitável,16:23:00,17:14:00,AV GUARAPIRANGA, BAIRRO/CENTRO, R AUGUSTO FERREIRA DE MORAIS
227,227,2023-02-07,1,Santo Amaro,Inativo Intransitável,15:44:00,20:48:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, TRANSPOSIÇÃO RUA QUINTANA
228,228,2023-02-07,1,Santo Amaro,Inativo Transitável,16:07:00,16:51:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, PTE SANTO DIAS DA SILVA
229,229,2023-02-07,1,Santo Amaro,Inativo Transitável,16:09:00,20:54:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, AV MARIO LOPES LEAO
230,230,2023-02-07,1,Santo Amaro,Inativo Intransitável,16:10:00,17:05:00,AV INTERLAGOS, CENTRO/BAIRRO, R ENG ALLYRIO HUGUENEY DE MATTOS
231,231,2023-02-07,1,Santo Amaro,Inativo Intransitável,16:16:00,20:57:00,AV VITOR MANZINI, CENTRO/BAIRRO, PTE SANTO DIAS DA SILVA
232,232,2023-02-07,1,Santo Amaro,Inativo Transitável,16:20:00,20:19:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R JAIME DE OLIVEIRA SOUZA
233,233,2023-02-07,1,Santo Amaro,Inativo Intransitável,17:08:00,17:15:00,AV VITOR MANZINI, BAIRRO/CENTRO, R CRISTALINO ROLIM DE FREITAS
234,234,2023-02-07,1,Santo Amaro,Inativo Intransitável,18:33:00,20:58:00,R GALENO DE CASTRO, AMBOS, AV VITOR MANZINI
235,235,2023-02-07,1,Santo Amaro,Inativo Intransitável,18:43:00,18:48:00,AV ROQUE PETRONI JUNIOR, MARGINAL/DIADEMA, R CANCIONEIRO POPULAR
236,236,2023-02-07,1,Ipiranga,Inativo Intransitável,15:06:00,19:37:00,R DOS PATRIOTAS, UNICO, AV DO ESTADO
237,237,2023-02-07,1,Ipiranga,Inativo Intransitável,15:10:00,17:00:00,R CISPLATINA, AMBOS, R LINO COUTINHO
238,238,2023-02-07,1,Ipiranga,Inativo Intransitável,15:24:00,20:07:00,R TABOR, AMBOS, AV TERESA CRISTINA
239,239,2023-02-07,1,Ipiranga,Inativo Intransitável,16:44:00,17:06:00,R MIL OITOCENTOS E VINTE E DOIS, UNICO, R BRIG JORDAO
240,240,2023-02-07,1,Ipiranga,Inativo Intransitável,16:53:00,17:06:00,R MIL OITOCENTOS E VINTE E DOIS, NAO INFORMADO, R BRIG JORDAO
241,241,2023-02-07,1,Ipiranga,Inativo Intransitável,17:00:00,17:31:00,R ALENCAR DE ARARIPE, AMBOS, R SALVADOR PIRES DE LIMA
242,242,2023-02-07,1,Vila Mariana,Inativo Transitável,15:04:00,17:15:00,:04 a 17:15AV VINTE E TRES DE MAIO, SANTANA/AEROPORTO, R PEDROSO
243,243,2023-02-07,1,Vila Mariana,Inativo Intransitável,15:19:00,20:09:00,AV VINTE E TRES DE MAIO, AEROPORTO/SANTANA, VD GAL EUCLIDES DE FIGUEIREDO
244,244,2023-02-07,1,Vila Mariana,Inativo Intransitável,15:38:00,17:31:00,AV VINTE E TRES DE MAIO, AMBOS, VD GAL EUCLIDES DE FIGUEIREDO
245,245,2023-02-07,1,Vila Mariana,Inativo Intransitável,15:46:00,17:14:00,AV STO AMARO, AMBOS, AV ROQUE PETRONI JUNIOR
246,246,2023-02-07,1,Vila Mariana,Inativo Intransitável,15:52:00,16:20:00,AV JAMARIS, UNICO, AL IRAE
247,247,2023-02-07,1,Vila Mariana,Inativo Intransitável,16:02:00,16:33:00,AV IBIRAPUERA, BAIRRO/CENTRO, AV JANDIRA
248,248,2023-02-12,1,Casa Verde,Inativo Intransitável,18:16:00,18:40:00,AV ANTONIO MUNHOZ BONILHA, AMBOS, AV NSRA.DO O
249,249,2023-02-12,1,Pinheiros,Inativo Transitável,16:41:00,17:45:00,AV DAS NACOES UNIDAS, CENTRO/BAIRRO, PTE OCTAVIO FRIAS DE OLIVEIRA
250,250,2023-02-12,1,Itaquera,Inativo Intransitável,16:31:00,17:21:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
251,251,2023-02-12,1,Santo Amaro,Inativo Intransitável,15:41:00,16:53:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R JAIME DE OLIVEIRA SOUZA
252,252,2023-02-12,1,Santo Amaro,Inativo Intransitável,16:22:00,17:48:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, PTE ENG ROBERTO ROSSI ZUCCOLO
253,253,2023-02-12,1,Santo Amaro,Inativo Intransitável,16:24:00,18:14:00,AV ROQUE PETRONI JUNIOR, MARGINAL/DIADEMA, AV STO AMARO
254,254,2023-02-12,1,Santo Amaro,Inativo Intransitável,16:36:00,17:27:00,AV DAS NACOES UNIDAS, INTERLAGOS/CASTELO, R FLORIDA
255,255,2023-02-12,1,Santo Amaro,Inativo Intransitável,16:37:00,17:27:00,R HUNGRIA, INTERLAGOS/CASTELO, AV DAS NACOES UNIDAS
256,256,2023-02-12,1,Vila Mariana,Inativo Intransitável,16:26:00,16:52:00,AV DOS BANDEIRANTES, IMIGRANTES/MARGINAL, VD DOS BANDEIRANTES-DR ANTONIO MARCONDES DE ALMEIDA
257,257,2023-02-12,1,Vila Mariana,Inativo Intransitável,16:31:00,17:27:00,AV VINTE E TRES DE MAIO, AMBOS, VD GAL EUCLIDES DE FIGUEIREDO
258,258,2023-02-12,1,Vila Mariana,Inativo Intransitável,16:47:00,17:35:00,AV DOS BANDEIRANTES, AMBOS, AV STO AMARO
259,259,2023-02-13,1,Itaquera,Inativo Transitável,19:20:00,21:13:00,RUA JOSÉ VIEIRA GUIMARÃES, AMBOS, RUA GUABIROBA DE MINAS
260,260,2023-02-13,1,Itaim Paulista,Inativo Intransitável,19:21:00,20:44:00,AV MANUEL BARBALHO DE LIMA, AMBOS, AV. MAL. TITO
261,261,2023-02-13,1,São Miguel Paulista,Inativo Intransitável,19:30:00,20:56:00,AV MAL TITO, AMBOS, R GENDIROBA
262,262,2023-02-13,1,São Miguel Paulista,Inativo Intransitável,20:17:00,20:55:00,R ASDRUBAL, NAO INFORMADO, R ENG JOSE CRUZ DE OLIVEIRA
263,263,2023-02-15,1,Santana,Inativo Transitável,15:41:00,17:13:00,R DR CESAR, AMBOS, R SALETE (SANTANA)
264,264,2023-02-15,1,Itaquera,Inativo Intransitável,15:54:00,17:09:00,R CAMPINAS DO PIAUI, AMBOS, AV ITAQUERA
265,265,2023-02-15,1,Itaquera,Inativo Intransitável,15:56:00,15:59:00,AV ITAQUERA, CENTRO/BAIRRO, R BARRA DE GUABIRABA
266,266,2023-02-15,1,São Miguel Paulista,Inativo Intransitável,10:38:00,11:07:00,R ANTONIO DIAS DE MOURA, CENTRO/BAIRRO, ES DA BIACICA
267,267,2023-02-15,1,Santo Amaro,Inativo Intransitável,16:16:00,17:13:00,AV INTERLAGOS, AMBOS, R ENG ALLYRIO HUGUENEY DE MATTOS
268,268,2023-02-16,1,Casa Verde,Inativo Intransitável,21:17:00,23:30:00,AV ANTONIO MUNHOZ BONILHA, AMBOS, AV NSRA.DO O
269,269,2023-02-16,1,Casa Verde,Inativo Intransitável,21:22:00,23:00:00,R SUSANA DE GOIS, AMBOS, R CORREIA DE SA
270,270,2023-02-16,1,Casa Verde,Inativo Intransitável,21:34:00,23:30:00,R BARTHOLOMEU DO CANTO, UNICO, AV NSRA.DO O
271,271,2023-02-16,1,Sé,Inativo Transitável,21:29:00,23:00:00,MARGINAL TIETE, CASTELO B/A SENNA, PTE DAS BANDEIRAS SEN ROMEU TUMA
272,272,2023-02-16,1,Sé,Inativo Intransitável,21:29:00,23:00:00,AV PRES CASTELO BRANCO, CASTELO B/A SENNA, PTE DAS BANDEIRAS SEN ROMEU TUMA
273,273,2023-02-16,1,Sé,Inativo Transitável,22:10:00,22:30:00,R CAPISTRANO DE ABREU, UNICO, R CONSELHEIRO BROTERO
274,274,2023-02-16,1,Sé,Inativo Transitável,22:31:00,04:06:00,R PRES BATISTA PEREIRA, UNICO, R PRES COSTA PINTO
275,275,2023-02-16,1,Itaquera,Inativo Intransitável,21:27:00,23:00:00,AV ITAQUERA, AMBOS, R CAMPINAS DO PIAUI
276,276,2023-02-16,1,Mooca,Inativo Intransitável,21:21:00,23:30:00,AV ALCANTARA MACHADO, CENTRO/BAIRRO, R SILVA JARDIM
277,277,2023-02-16,1,Mooca,Inativo Intransitável,21:30:00,23:30:00,a 23:30R BRESSER, AMBOS, VD BRESSER-ROMUALDO HATTY
278,278,2023-02-16,1,Mooca,Inativo Intransitável,21:43:00,23:30:00,AV ALCANTARA MACHADO, AMBOS, VD GUADALAJARA-JOAO BEHISNELIAN
279,279,2023-02-16,1,Mooca,Inativo Intransitável,22:35:00,23:40:00,R ITAQUI, UNICO, R CARNOT
280,280,2023-02-16,1,Penha,Inativo Transitável,21:20:00,23:30:00,R DR LUIZ AYRES, CENTRO/BAIRRO, R MARIA EUGENIA CELSO
281,281,2023-02-16,1,Penha,Inativo Intransitável,22:31:00,23:36:00,R FRANCIS DE CASTELNAU, UNICO, R BERNARDO JOSE DE LORENA
282,282,2023-02-16,1,Vila Mariana,Inativo Transitável,21:03:00,23:00:00,AV STO AMARO, AMBOS, AV ROQUE PETRONI JUNIOR
283,283,2023-02-17,1,Santana,Inativo Intransitável,03:12:00,04:00:00,AV CRUZEIRO DO SUL, IPIRANGA/SANTANA, R PEDRO VICENTE
284,284,2023-02-17,1,Sé,Inativo Intransitável,06:42:00,09:16:00,R DOM RODO, AMBOS, R GUAPORE
285,285,2023-02-17,1,Sé,Inativo Transitável,07:30:00,07:37:00,R S PAULO (LIBERDADE), UNICO, R BR.DE IGUAPE
286,286,2023-02-17,1,São Mateus,Inativo Intransitável,05:27:00,09:16:00,AV JACU PESSEGO N TRABALHADORES, MAUA/A SENNA, AV RAGUEB CHOHFI
287,287,2023-02-18,1,Casa Verde,Inativo Intransitável,14:05:00,14:30:00,RUA ZILDA, AMBOS, AV. ENGENHEIRO CAETANO ÁLVARES
288,288,2023-02-18,1,Santana,Inativo Transitável,02:29:00,02:41:00,PC CAMPO DE BAGATELLE, AMBOS, R PROF MILTON RODRIGUES
289,289,2023-02-18,1,Santana,Inativo Intransitável,14:15:00,17:04:00,AC DIREITO A AV OTAVIANO ALVES (SANTANA), AMBOS, AV OTAVIANO ALVES DE LIMA
290,290,2023-02-18,1,Santana,Inativo Transitável,17:20:00,06:00:00,AV CRUZEIRO DO SUL, AMBOS, R GUAPORE
291,291,2023-02-18,1,Sé,Inativo Transitável,14:06:00,15:58:00,PC DA BANDEIRA, CENTRO/BAIRRO, PQ ANHANGABAU
292,292,2023-02-18,1,Sé,Inativo Intransitável,14:22:00,17:53:00,R MANOEL DUTRA, AMBOS, PC QUATORZE BIS
293,293,2023-02-18,1,Sé,Inativo Transitável,14:33:00,14:51:00,AV PRES CASTELO BRANCO, CASTELO B/A SENNA, R NEWTON PRADO
294,294,2023-02-18,1,Sé,Inativo Intransitável,17:16:00,06:44:00,R PORTO SEGURO, AMBOS, R PORTO CALVO
295,295,2023-02-18,1,Sé,Inativo Intransitável,17:18:00,06:44:00,R PORTO SEGURO, AMBOS, R DOM RODO
296,296,2023-02-18,1,Sé,Inativo Intransitável,17:35:00,06:00:00,R PAULINO GUIMARAES, UNICO, AV CRUZEIRO DO SUL
297,297,2023-02-18,1,Butantã,Inativo Intransitável,14:43:00,14:56:00,PC ELIS REGINA, AMBOS, R PEREIRA DO LAGO
298,298,2023-02-18,1,Butantã,Inativo Intransitável,15:49:00,20:26:00,AV LINEU DE PAULA MACHADO, AMBOS, AV LOPES DE AZEVEDO
299,299,2023-02-18,1,Butantã,Inativo Transitável,17:12:00,20:26:00,AV VITAL BRASIL, BAIRRO/CENTRO, AV PROF FRANCISCO MORATO
300,300,2023-02-18,1,Pinheiros,Inativo Intransitável,14:20:00,14:52:00,R HENRIQUE SCHAUMANN, SUMARE/IBIRAPUERA, AV REBOUCAS
301,301,2023-02-18,1,Pinheiros,Inativo Intransitável,14:41:00,22:59:00,R CARDEAL ARCOVERDE, AMBOS, R JOAO MOURA
302,302,2023-02-18,1,Pinheiros,Inativo Intransitável,14:54:00,15:14:00,:54 a 15:14PC APECATU, AMBOS, AV QUEIROZ FILHO
303,303,2023-02-18,1,Pinheiros,Inativo Transitável,17:44:00,22:47:00,R BRIG HAROLDO VELOSO, UNICO, AV CIDADE JARDIM
304,304,2023-02-18,1,Pinheiros,Inativo Transitável,18:13:00,19:34:00,R DOS PINHEIROS (PINHEIROS), AMBOS, R MATIAS VALADAO
305,305,2023-02-18,1,São Mateus,Inativo Intransitável,21:44:00,00:00:00,:00AV JACU PESSEGO N TRABALHADORES, MAUA/A SENNA, AV RAGUEB CHOHFI
306,306,2023-02-18,1,Vila Prudente,Inativo Intransitável,13:00:00,15:40:00,RUA LUCAS DE CAMARGO, AMBOS, RUA ARENITO
307,307,2023-02-18,1,Vila Prudente,Inativo Transitável,16:58:00,01:16:00,:58 a 01:16PC ALBERTO LION, SANTANA/IPIRANGA, VD DO RIO TAMANDUATEI
308,308,2023-02-18,1,Cidade Ademar,Inativo Intransitável,15:10:00,16:30:00,AV CUPECE, AMBOS, PQ NABUCO
309,309,2023-02-18,1,Santo Amaro,Inativo Intransitável,14:49:00,15:16:00,AV INTERLAGOS, AMBOS, R ENG DAGOBERTO SALLES FILHO
310,310,2023-02-18,1,Santo Amaro,Inativo Intransitável,14:49:00,14:35:00,AV DAS NAÇÕES UNIDAS, INTERLAGOS/CASTELO, PTE ENG ROBERTO ROSSI ZUCCOLO
311,311,2023-02-18,1,Santo Amaro,Inativo Intransitável,15:00:00,21:48:00,AV ROQUE PETRONI JUNIOR, AMBOS, AV PROF VICENTE RAO
312,312,2023-02-18,1,Santo Amaro,Inativo Transitável,17:13:00,22:22:00,:22AV ROQUE PETRONI JUNIOR, MARGINAL/DIADEMA, R CANCIONEIRO POPULAR
313,313,2023-02-18,1,Vila Mariana,Inativo Transitável,13:35:00,15:16:00,R ANTONIO DE QUEIROGA, AMBOS, R PEDRO DE TOLEDO
314,314,2023-02-18,1,Vila Mariana,Inativo Transitável,14:09:00,21:55:00,AV IBIRAPUERA, AMBOS, AV PEDRO ALVARES CABRAL
315,315,2023-02-18,1,Vila Mariana,Inativo Intransitável,14:24:00,15:16:00,AV VINTE E TRES DE MAIO, AEROPORTO/SANTANA, CV JOÃO JORGE SAAD
316,316,2023-02-19,1,Santana,Inativo Transitável,05:31:00,11:39:00,MARGINAL TIETE ASCB CENTRAL, A SENNA/CASTELO B, PTE CRUZEIRO DO SUL-JORN ARY SILVA
317,317,2023-02-19,1,Sé,Inativo Transitável,07:12:00,16:12:00,a 16:12R GAL OSORIO, BAIRRO/CENTRO, R DOS GUSMOES
318,318,2023-02-19,1,Sé,Inativo Transitável,08:42:00,16:11:00,AV MERCURIO, UNICO, R DA CANTAREIRA (BOM RETIRO)
319,319,2023-02-19,1,Sé,Inativo Transitável,08:56:00,15:56:00,a 15:56MARGINAL TIETE CBAS CENTRAL, CASTELO B/A SENNA, PTE GOV ORESTES QUERCIA
320,320,2023-02-19,1,Sé,Inativo Intransitável,09:06:00,15:56:00,MARGINAL TIETE CBAS EXPRESSA, CASTELO B/A SENNA, PTE DAS BANDEIRAS SEN ROMEU TUMA
321,321,2023-02-19,1,Sé,Inativo Transitável,10:45:00,15:34:00,R BR.DE JAGUARA, UNICO, R DA MOOCA
322,322,2023-02-19,1,São Mateus,Inativo Intransitável,07:40:00,14:00:00,AV JACU PESSEGO N TRABALHADORES, MAUA/A SENNA, R TOMOICHI SHIMIZU
323,323,2023-02-19,1,São Mateus,Inativo Intransitável,14:08:00,15:35:00,AV JACU PESSEGO N TRABALHADORES, MAUA/A SENNA, AV RAGUEB CHOHFI
324,324,2023-02-19,1,Vila Prudente,Inativo Transitável,06:48:00,16:10:00,AV DO ESTADO, SANTANA/IPIRANGA, R PAULA SOUSA
325,325,2023-02-19,1,Vila Prudente,Inativo Transitável,06:54:00,15:35:00,PC ALBERTO LION, SANTANA/IPIRANGA, VD DO RIO TAMANDUATEI
326,326,2023-02-19,1,Vila Prudente,Inativo Transitável,08:26:00,14:00:00,R JOAO TEODORO, SANTANA/IPIRANGA, AV DO ESTADO
327,327,2023-02-20,1,Vila Maria/ Vila Guilherme,Inativo Intransitável,17:44:00,18:30:00,R LUCAS DE FREITAS AZEVEDO, UNICO, AV LUIZ DUMONT VILLARES
328,328,2023-02-20,1,Santana,Inativo Intransitável,17:55:00,18:31:00,AV LUIZ DUMONT VILLARES, AMBOS, R TOME PORTES (TUCURUVI)
329,329,2023-02-20,1,Santana,Inativo Intransitável,17:55:00,18:30:00,PC ORLANDO SILVA, AMBOS, AV LUIZ DUMONT VILLARES
330,330,2023-02-20,1,Santana,Inativo Intransitável,18:07:00,22:18:00,:07 a 22:18AV ZAKI NARCHI, BAIRRO/CENTRO, AV CRUZEIRO DO SUL
331,331,2023-02-20,1,Santana,Inativo Intransitável,18:44:00,19:16:00,AV LUIZ DUMONT VILLARES, AMBOS, R VIRI
332,332,2023-02-20,1,Sé,Inativo Intransitável,18:12:00,18:30:00,PC DA BANDEIRA, CENTRO/BAIRRO, AV VINTE E TRES DE MAIO
333,333,2023-02-20,1,Sé,Inativo Intransitável,18:22:00,03:07:00,AV NOVE DE JULHO, BAIRRO/CENTRO, R HONDURAS (JD PAULISTA)
334,334,2023-02-20,1,Sé,Inativo Intransitável,18:54:00,18:55:00,AV PRES CASTELO BRANCO, CASTELO B/A SENNA, PTE DAS BANDEIRAS SEN ROMEU TUMA
335,335,2023-02-20,1,Lapa,Inativo Intransitável,17:56:00,18:53:00,AV ORDEM E PROGRESSO, AMBOS, R SAMARITA
336,336,2023-02-20,1,Itaquera,Inativo Intransitável,17:10:00,17:42:00,AV ITAQUERA, AMBOS, R BARRA DE GUABIRABA
337,337,2023-02-20,1,Vila Mariana,Inativo Transitável,18:19:00,18:30:00,AV VINTE E TRES DE MAIO, AEROPORTO/SANTANA, VD GAL EUCLIDES DE FIGUEIREDO
338,338,2023-02-21,1,Sé,Inativo Transitável,01:57:00,02:35:00,MARGINAL TIETE CBAS EXPRESSA, CASTELO B/A SENNA, PTE DO LIMAO-ADHEMAR F. DA SILVA
339,339,2023-02-21,1,Sé,Inativo Intransitável,19:01:00,19:48:00,R MANOEL DUTRA, CENTRO/BAIRRO, PC QUATORZE BIS
340,340,2023-02-21,1,Lapa,Inativo Intransitável,18:30:00,18:49:00,AV POMPEIA, POMPEIA/MARGINAL, R PALESTRA ITALIA
341,341,2023-02-21,1,Lapa,Inativo Intransitável,18:36:00,18:49:00,AV POMPEIA, POMPEIA/MARGINAL, R PALESTRA ITALIA
342,342,2023-02-21,1,Itaquera,Inativo Transitável,16:12:00,17:15:00,AV ITAQUERA, BAIRRO/CENTRO, R CAMPINAS DO PIAUI
343,343,2023-02-21,1,Mooca,Inativo Intransitável,23:20:00,07:22:00,AV CELSO GARCIA, CENTRO/BAIRRO, R JOSE DE ALENCAR (BRAS)
344,344,2023-02-21,1,Penha,Inativo Intransitável,22:05:00,22:27:00,R DR LUIZ AYRES, BAIRRO/CENTRO, R MACIEL MONTEIRO
345,345,2023-02-21,1,Penha,Inativo Intransitável,22:08:00,22:28:00,R TRES (V MAT), BAIRRO/CENTRO, R JOAQUIM MARRA
